"호선","외부코드","전철역코드","전철역명","출구번호","역세권명"
"4","420","0420",혜화,"2",서울사대부설여자중학교
"4","420","0420",혜화,"2",마로니에 공원
"4","420","0420",혜화,"2",한국문화예술위원회 아르코예술극장
"4","421","0421",동대문,"9",동대문쇼핑타운
"4","421","0421",동대문,"8",평화시장
"4","421","0421",동대문,"7",흥인시장
"4","421","0421",동대문,"7",신발도매상가
"4","421","0421",동대문,"10","종로5,6가"
"4","421","0421",동대문,"8",중고서적상가
"4","421","0421",동대문,"9",동대문종합시장
"4","421","0421",동대문,"7",신평화의류상가
"4","421","0421",동대문,"7",서울관광안내소
"4","421","0421",동대문,"7",창신동
"4","421","0421",동대문,"10",한방약국가
"4","421","0421",동대문,"9",기업은행종로6가지점
"4","421","0421",동대문,"8",동대문종합시장
"4","422","0422",동대문역사문화공원,"4",광희동 2가
"4","422","0422",동대문역사문화공원,"4",장충1동 사무소
"4","422","0422",동대문역사문화공원,"5",장충단길
"4","422","0422",동대문역사문화공원,"8",광희동1가
"4","422","0422",동대문역사문화공원,"10",신당동
"4","422","0422",동대문역사문화공원,"4",장충체육관
"4","422","0422",동대문역사문화공원,"5",퇴계로방면
"4","422","0422",동대문역사문화공원,"9",광희동2가
"4","422","0422",동대문역사문화공원,"1","청계천 가는 길, DDP, 평화시장"
"4","422","0422",동대문역사문화공원,"14","청계천 가는 길, 동대문종합시장, 평화시장"
"4","424","0424",명동,"1",리라컴퓨터고등학교
"4","424","0424",명동,"1",리라초등학교
"4","424","0424",명동,"1",한전중부지점
"4","424","0424",명동,"1",건설안전관리본부
"4","424","0424",명동,"2",남산초등학교
"4","424","0424",명동,"3",숭의여자대학
"4","424","0424",명동,"4",회현동
"4","424","0424",명동,"4",기업은행
"4","424","0424",명동,"6",명동
"4","424","0424",명동,"8",명동
"4","424","0424",명동,"1",서울산업진흥재단
"4","424","0424",명동,"1",서울예술대학/동랑예술센터
"4","424","0424",명동,"1",대한적십자사
"4","424","0424",명동,"1",교통방송
"4","424","0424",명동,"1",공원녹지관리사업소
"4","424","0424",명동,"3",남산동
"4","424","0424",명동,"3",숭의여중고
"4","424","0424",명동,"4",코리아헤럴드
"4","424","0424",명동,"5",서울중앙우체국
"4","424","0424",명동,"7",명동
"4","424","0424",명동,"9",명동성당
"4","424","0424",명동,"10",중부경찰서
"4","425","0425",회현,"1",남산케이블카
"4","425","0425",회현,"7",레스케이프 호텔
"4","425","0425",회현,"5",한국공정거래조정원
"4","425","0425",회현,"1",중구회현체육센터
"4","425","0425",회현,"2",회현동
"4","425","0425",회현,"4",남산공원
"4","425","0425",회현,"4",남산시립도서관
"4","425","0425",회현,"5",관광안내소
"4","425","0425",회현,"5",남대문파출소
"4","425","0425",회현,"7",한국은행
"4","425","0425",회현,"3",회현동주민센터
"4","425","0425",회현,"1",SBI저축은행 명동지점
"4","425","0425",회현,"3",회현파출소
"4","425","0425",회현,"4",서울특별시교육청교육연구정보원
"4","425","0425",회현,"5",숭례문 (남대문)
"4","425","0425",회현,"6",남대문시장
"4","425","0425",회현,"7",명동방면
"4","425","0425",회현,"7",서울중앙우체국
"4","425","0425",회현,"5",서울로
"4","425","0425",회현,"4",서울로
"4","425","0425",회현,"1",우리금융그룹 (우리은행 본점)
"4","425","0425",회현,"3",정화예술대학교
"4","425","0425",회현,"4",정화예술대학교
"4","425","0425",회현,"1",정화예술대학교
"4","425","0425",회현,"1",회현동주민센터
"4","425","0425",회현,"4",남대문명동정형외과
"4","425","0425",회현,"5",남대문시장
"4","426","0426",서울역,"10",남대문경찰서
"4","426","0426",서울역,"13",효창공원방면
"4","426","0426",서울역,"13",청파동1가방면
"4","426","0426",서울역,"14",서울시티투어버스타는곳
"4","426","0426",서울역,"11",남산공원
"4","426","0426",서울역,"11",용산도서관
"4","426","0426",서울역,"12",동자동방면
"4","426","0426",서울역,"12",삼광초등학교
"4","426","0426",서울역,"14",서부역
"4","426","0426",서울역,"12",후암시장
"4","426","0426",서울역,"12",후암우체국
"4","426","0426",서울역,"13",숙대입구 방면
"4","426","0426",서울역,"14",역전우체국
"4","426","0426",서울역,"11",남대문경찰서 방면
"4","426","0426",서울역,"14",서울역파출소
"4","426","0426",서울역,"14",한국철도공사 서울지사
"4","426","0426",서울역,"14",서울역(KTX)
"4","426","0426",서울역,"9-1",서울역 버스환승센터
"4","426","0426",서울역,"10",한국보건복지인력개발원 서울교육센터
"4","426","0426",서울역,"12",일본국제교류기금 서울문화센터
"4","426","0426",서울역,"14",한국철도시설공단 수도권본부
"4","426","0426",서울역,"12",포포인츠바이쉐라톤서울남산
"4","426","0426",서울역,"9-1",서울로
"4","426","0426",서울역,"10",CITY타워빌딩
"4","426","0426",서울역,"11",게이트웨이타워
"4","427","0427",숙대입구,"2",갈월동
"4","427","0427",숙대입구,"1",수도고등공민학교
"4","427","0427",숙대입구,"2",삼광초등학교
"4","427","0427",숙대입구,"3",용산 중.고교
"4","427","0427",숙대입구,"3",국방홍보원
"4","427","0427",숙대입구,"6",삼각지방면
"4","427","0427",숙대입구,"6",기업은행
"4","427","0427",숙대입구,"7",용산경찰서방면
"4","427","0427",숙대입구,"7",선린인터넷고등학교
"4","427","0427",숙대입구,"7",신광초등학교
"4","427","0427",숙대입구,"7",남영역방면
"4","427","0427",숙대입구,"8",청파동
"4","427","0427",숙대입구,"8",숙명여대
"4","427","0427",숙대입구,"9",숙명여대
"4","427","0427",숙대입구,"10",서울역 방면
"4","427","0427",숙대입구,"1",남영치안센터
"4","427","0427",숙대입구,"8",청파치안센터
"4","427","0427",숙대입구,"10",숙명여대
"4","427","0427",숙대입구,"10",청파동주민센터
"4","427","0427",숙대입구,"4",남영동
"4","427","0427",숙대입구,"1",갈월동
"4","427","0427",숙대입구,"2",후암동 주민센터
"4","427","0427",숙대입구,"2",남영동주민센터
"4","427","0427",숙대입구,"3",남영동우체국
"4","427","0427",숙대입구,"5",남영동
"4","427","0427",숙대입구,"6",주한미국대사관 아메리칸센터 코리아
"4","427","0427",숙대입구,"7",용산구청방면
"4","427","0427",숙대입구,"7",선린중학교
"4","427","0427",숙대입구,"7",신광여중.고교
"4","427","0427",숙대입구,"7",서울시립청소년미디어센터 
"4","427","0427",숙대입구,"8",효창운동장
"4","427","0427",숙대입구,"9",효창운동장
"4","428","0428",삼각지,"1",서울지방보훈청
"4","428","0428",삼각지,"2",한강로 1가
"4","428","0428",삼각지,"3",대한지방행정공제회
"4","428","0428",삼각지,"6",용산초등학교
"4","428","0428",삼각지,"1",국방부
"4","428","0428",삼각지,"1",육군회관
"4","428","0428",삼각지,"1",국방컨벤션
"4","428","0428",삼각지,"1",전쟁기념관
"4","428","0428",삼각지,"2",삼각맨션
"4","428","0428",삼각지,"4",용산방면
"4","428","0428",삼각지,"5",용산소방서
"4","428","0428",삼각지,"5",국립서울맹학교
"4","429","0429",신용산,"1",한강로동 주민센터
"4","429","0429",신용산,"2",용산공업고등학교
"4","429","0429",신용산,"3",한강대교방면
"4","429","0429",신용산,"3",용산역파출소
"4","429","0429",신용산,"6",한강로동
"4","429","0429",신용산,"1",대한지방행정공제회
"4","429","0429",신용산,"2",용산세무서
"4","429","0429",신용산,"6",삼각지방면
"4","429","0429",신용산,"2",아모레퍼시픽미술관
"4","429","0429",신용산,"2",LS용산타워
"4","429","0429",신용산,"2",용산시티파크
"4","429","0429",신용산,"2",서울한강초등학교
"4","429","0429",신용산,"2",아모레퍼시픽
"4","429","0429",신용산,"2",국민연금공단 용산지사
"4","429","0429",신용산,"3",한강로지구대
"4","429","0429",신용산,"5",용산여성인력개발센터
"4","429","0429",신용산,"1",아모레퍼시픽미술관
"4","429","0429",신용산,"3",용산역
"4","429","0429",신용산,"1",아모레퍼시픽
"4","429","0429",신용산,"1",원불교 서울교당
"4","429","0429",신용산,"2",국민건강보험공단 용산지사
"4","429","0429",신용산,"5",우리연세안과
"4","429","0429",신용산,"1",서울용산우체국
"4","429","0429",신용산,"4",용산역
"4","429","0429",신용산,"5",용산전자상가
"4","430","0430",이촌,"1",용산동 5가
"4","430","0430",이촌,"1",한강로파출소
"4","430","0430",이촌,"2",서빙고동 방면
"4","430","0430",이촌,"3",동작대교방면
"4","430","0430",이촌,"4",이촌1동주민센타
"4","430","0430",이촌,"3-1",용강중학교
"4","430","0430",이촌,"4",한가람아파트
"4","430","0430",이촌,"4",이촌1동파출소
"4","430","0430",이촌,"5",용산공고
"4","430","0430",이촌,"1",용산방향
"4","430","0430",이촌,"1",용산파크타워
"4","430","0430",이촌,"2",용산가족공원
"4","430","0430",이촌,"4",한강시민공원
"4","430","0430",이촌,"3-1",신용산초등학교
"4","430","0430",이촌,"3-1",강촌아파트
"4","430","0430",이촌,"5",용산세무서
"4","430","0430",이촌,"2",국립중앙박물관
"4","430","0430",이촌,"1",용산시티파크
"4","430","0430",이촌,"2",국립한글박물관
"4","430","0430",이촌,"2",용산공업고등학교
"4","430","0430",이촌,"4",동부센트레빌 아파트
"4","430","0430",이촌,"4",동부이촌우성아파트
"4","430","0430",이촌,"4",LG한강자이 아파트
"4","430","0430",이촌,"3-1",삼익아파트
"4","430","0430",이촌,"3-1",이촌아파트
"4","430","0430",이촌,"3-1",한강맨션아파트
"4","430","0430",이촌,"3-1",현대아파트
"4","430","0430",이촌,"4",용산청소년 수련관
"4","430","0430",이촌,"3-1",래미안 첼리투스 아파트
"4","430","0430",이촌,"3-1",이촌동우체국
"4","430","0430",이촌,"3-1",한가람 건영아파트
"4","430","0430",이촌,"3-1",삼성리버스위트아파트
"4","430","0430",이촌,"4",한강대우아파트
"4","430","0430",이촌,"3-1",중경고등학교
"4","431","0431",동작,"1",한강홍수통제소
"4","431","0431",동작,"2",한강시민공원
"4","431","0431",동작,"2",국립현충원
"4","431","0431",동작,"3",삼호아파트
"4","431","0431",동작,"4",국립현충원
"4","431","0431",동작,"1",반포주공아파트
"4","431","0431",동작,"1",반포동사무소
"4","431","0431",동작,"2",흑석동방면
"4","431","0431",동작,"3",방배동방면
"4","431","0431",동작,"2",동작주차공원
"4","432","0432",총신대입구,"1",서울신용보증재단 이수지점
"4","432","0432",총신대입구,"13",삼일초등학교
"4","432","0432",총신대입구,"13",헌혈의집 이수센터
"4","432","0432",총신대입구,"14",동작구 다문화가족지원센터
